109,11,67,12
109,12,67,13
109,13,67,14
109,14,67,15
109,15,67,16
109,16,67,17
109,17,67,18
109,18,67,19
109,19,67,20
109,20,67,21
109,21,67,22
109,22,68,0
109,23,68,1
109,24,68,2
109,25,68,3
109,26,68,4
109,27,68,5
109,28,68,6
109,29,68,7
109,30,68,8
109,31,68,9
110,0,67,17
110,1,67,18
110,2,67,19
110,3,67,20
110,4,67,21
110,5,67,22
110,6,68,0
110,7,68,1
110,8,68,2
110,9,68,3
110,10,68,4
110,11,68,5
110,12,68,6
110,13,68,7
110,14,68,8
110,15,68,9
110,16,68,10
110,17,68,11
110,18,68,12
110,19,68,13
110,20,68,14
110,21,68,15
110,22,68,16
110,23,68,17
110,24,68,18
110,25,68,19
110,26,68,20
110,27,68,21
110,28,68,22
110,29,69,0
110,30,69,1
110,31,69,2
111,0,68,10
111,1,68,11
111,2,68,12
111,3,68,13
111,4,68,14
111,5,68,15
111,6,68,16
111,7,68,17
111,8,68,18
111,9,68,19
111,10,68,20
111,11,68,21
111,12,68,22
111,13,69,0
111,14,69,1
111,15,69,2
111,16,69,3
111,17,69,4
111,18,69,5
111,19,69,6
111,20,69,7
111,21,69,8
111,22,69,9
111,23,69,10
111,24,69,11
111,25,69,12
111,26,69,13
111,27,69,14
111,28,69,15
111,29,69,16
111,30,69,17
111,31,69,18
112,0,69,3
112,1,69,4
112,2,69,5
112,3,69,6
112,4,69,7
112,5,69,8
112,6,69,9
112,7,69,10
112,8,69,11
112,9,69,12
112,10,69,13
112,11,69,14
112,12,69,15
112,13,69,16
112,14,69,17
112,15,69,18
112,16,69,19
112,17,69,20
112,18,69,21
112,19,69,22
112,20,70,0
112,21,70,1
112,22,70,2
112,23,70,3
112,24,70,4
112,25,70,5
112,26,70,6
112,27,70,7
112,28,70,8
112,29,70,9
112,30,70,10
112,31,70,11
113,0,69,19
113,1,69,20
113,2,69,21
113,3,69,22
113,4,70,0
113,5,70,1
113,6,70,2
113,7,70,3
113,8,70,4
113,9,70,5
113,10,70,6
113,11,70,7
113,12,70,8
113,13,70,9
113,14,70,10
113,15,70,11
113,16,70,12
113,17,70,13
113,18,70,14
113,19,70,15
113,20,70,16
113,21,70,17
113,22,70,18
113,23,70,19
113,24,70,20
113,25,70,21
113,26,70,22
113,27,71,0
113,28,71,1
113,29,71,2
113,30,71,3
113,31,71,4
114,0,70,12
114,1,70,13
114,2,70,14
114,3,70,15
114,4,70,16
114,5,70,17
114,6,70,18
114,7,70,19
114,8,70,20
114,9,70,21
114,10,70,22
114,11,71,0
114,12,71,1
114,13,71,2
114,14,71,3
114,15,71,4
114,16,71,5
114,17,71,6
114,18,71,7
114,19,71,8
114,20,71,9
114,21,71,10
114,22,71,11
114,23,71,12
114,24,71,13
114,25,71,14
114,26,71,15
114,27,71,16
114,28,71,17
114,29,71,18
114,30,71,19
114,31,71,20
115,0,71,5
115,1,71,6
115,2,71,7
115,3,71,8
115,4,71,9
115,5,71,10
115,6,71,11
115,7,71,12
115,8,71,13
115,9,71,14
115,10,71,15
115,11,71,16
115,12,71,17
115,13,71,18
115,14,71,19
115,15,71,20
115,16,71,21
115,17,71,22
115,18,72,0
115,19,72,1
115,20,72,2
115,21,72,3
115,22,72,4
115,23,72,5
115,24,72,6
115,25,72,7
115,26,72,8
115,27,72,9
115,28,72,10
115,29,72,11
115,30,72,12
115,31,72,13
116,0,71,21
116,1,71,22
116,2,72,0
116,3,72,1
116,4,72,2
116,5,72,3
116,6,72,4
116,7,72,5
116,8,72,6
116,9,72,7
116,10,72,8
116,11,72,9
116,12,72,10
116,13,72,11
116,14,72,12
116,15,72,13
116,16,72,14
116,17,72,15
116,18,72,16
116,19,72,17
116,20,72,18
116,21,72,19
116,22,72,20
116,23,72,21
116,24,72,22
116,25,73,0
116,26,73,1
116,27,73,2
116,28,73,3
116,29,73,4
116,30,73,5
116,31,73,6
117,0,72,14
117,1,72,15
117,2,72,16
117,3,72,17
117,4,72,18
117,5,72,19
117,6,72,20
117,7,72,21
117,8,72,22
117,9,73,0
117,10,73,1
117,11,73,2
117,12,73,3
117,13,73,4
117,14,73,5
117,15,73,6
117,16,73,7
117,17,73,8
117,18,73,9
117,19,73,10
117,20,73,11
117,21,73,12
117,22,73,13
117,23,73,14
117,24,73,15
117,25,73,16
117,26,73,17
117,27,73,18
117,28,73,19
117,29,73,20
117,30,73,21
117,31,73,22
118,0,73,7
118,1,73,8
118,2,73,9
118,3,73,10
118,4,73,11
118,5,73,12
118,6,73,13
118,7,73,14
118,8,73,15
118,9,73,16
118,10,73,17
118,11,73,18
118,12,73,19
118,13,73,20
118,14,73,21
118,15,73,22
118,16,74,0
118,17,74,1
118,18,74,2
118,19,74,3
118,20,74,4
118,21,74,5
118,22,74,6
118,23,74,7
118,24,74,8
118,25,74,9
118,26,74,10
118,27,74,11
118,28,74,12
118,29,74,13
118,30,74,14
118,31,74,15
119,0,74,0
119,1,74,1
119,2,74,2
119,3,74,3
119,4,74,4
119,5,74,5
119,6,74,6
119,7,74,7
119,8,74,8
119,9,74,9
119,10,74,10
119,11,74,11
119,12,74,12
119,13,74,13
119,14,74,14
119,15,74,15
119,16,74,16
119,17,74,17
119,18,74,18
119,19,74,19
119,20,74,20
119,21,74,21
119,22,74,22
119,23,75,0
119,24,75,1
119,25,75,2
119,26,75,3
119,27,75,4
119,28,75,5
119,29,75,6
119,30,75,7
119,31,75,8
120,0,74,16
120,1,74,17
120,2,74,18
120,3,74,19
120,4,74,20
120,5,74,21
120,6,74,22
120,7,75,0
120,8,75,1
120,9,75,2
120,10,75,3
120,11,75,4
120,12,75,5
120,13,75,6
120,14,75,7
120,15,75,8
120,16,75,9
120,17,75,10
120,18,75,11
120,19,75,12
120,20,75,13
120,21,75,14
120,22,75,15
120,23,75,16
120,24,75,17
120,25,75,18
120,26,75,19
120,27,75,20
120,28,75,21
120,29,75,22
120,30,76,0
120,31,76,1
121,0,75,9
121,1,75,10
121,2,75,11
121,3,75,12
121,4,75,13
121,5,75,14
121,6,75,15
121,7,75,16
121,8,75,17
121,9,75,18
121,10,75,19
121,11,75,20
121,12,75,21
121,13,75,22
121,14,76,0
121,15,76,1
121,16,76,2
121,17,76,3
121,18,76,4
121,19,76,5
121,20,76,6
121,21,76,7
121,22,76,8
121,23,76,9
121,24,76,10
121,25,76,11
121,26,76,12
121,27,76,13
121,28,76,14
121,29,76,15
121,30,76,16
121,31,76,17
122,0,76,2
122,1,76,3
122,2,76,4
122,3,76,5
122,4,76,6
122,5,76,7
122,6,76,8
122,7,76,9
122,8,76,10
122,9,76,11
122,10,76,12
122,11,76,13
122,12,76,14
122,13,76,15
122,14,76,16
122,15,76,17
122,16,76,18
122,17,76,19
122,18,76,20
122,19,76,21
122,20,76,22
122,21,77,0
122,22,77,1
122,23,77,2
122,24,77,3
122,25,77,4
122,26,77,5
122,27,77,6
122,28,77,7
122,29,77,8
122,30,77,9
122,31,77,10
123,0,76,18
123,1,76,19
123,2,76,20
123,3,76,21
123,4,76,22
123,5,77,0
123,6,77,1
123,7,77,2
123,8,77,3
123,9,77,4
123,10,77,5
123,11,77,6
123,12,77,7
123,13,77,8
123,14,77,9
123,15,77,10
123,16,77,11
123,17,77,12
123,18,77,13
123,19,77,14
123,20,77,15
123,21,77,16
123,22,77,17
123,23,77,18
123,24,77,19
123,25,77,20
123,26,77,21
123,27,77,22
123,28,78,0
123,29,78,1
123,30,78,2
123,31,78,3
124,0,77,11
124,1,77,12
124,2,77,13
124,3,77,14
124,4,77,15
124,5,77,16
124,6,77,17
124,7,77,18
124,8,77,19
124,9,77,20
124,10,77,21
124,11,77,22
124,12,78,0
124,13,78,1
124,14,78,2
124,15,78,3
124,16,78,4
124,17,78,5
124,18,78,6
124,19,78,7
124,20,78,8
124,21,78,9
124,22,78,10
124,23,78,11
124,24,78,12
124,25,78,13
124,26,78,14
124,27,78,15
124,28,78,16
124,29,78,17
124,30,78,18
124,31,78,19
125,0,78,4
125,1,78,5
125,2,78,6
125,3,78,7
125,4,78,8
125,5,78,9
125,6,78,10
125,7,78,11
125,8,78,12
125,9,78,13
125,10,78,14
125,11,78,15
125,12,78,16
125,13,78,17
125,14,78,18
125,15,78,19
125,16,78,20
125,17,78,21
125,18,78,22
125,19,78,23
125,20,78,24
125,21,78,25
125,22,78,26
125,23,78,27
125,24,78,28
125,25,79,0
125,26,79,1
125,27,79,2
125,28,79,3
125,29,79,4
125,30,79,5
125,31,79,6
